Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.014564053020249263,0.01758841373928694,0.01856676657640004,0.015087784743881921,0.01683998589467697,0.014457373422441196
0.014309560467618651,0.01733906316607114,0.01857800013668965,0.015136828829170673,0.016788337284457378,0.014468978231943656
0.014140302982105129,0.017142033433245246,0.017629799044453064,0.014997560366435252,0.015356617046956312,0.014473793019707859
0.014814122760220582,0.017141386157620963,0.01724397811842507,0.015088281792431981,0.01542690448434614,0.014845738478323116
0.014829767453117985,0.017156590911319654,0.01764000877213566,0.015672355096491702,0.015392833944559248,0.014766171103779235
0.01358477582769727,0.017047901424038402,0.016954591038197447,0.013681298181155207,0.015348330664807465,0.013073420028694296
0.014161289130429185,0.016518351321038235,0.016912283523748923,0.013479554655083067,0.015405234659021733,0.012981602238515506
0.014124632610274841,0.014723849399279799,0.015216017420593768,0.012220437401473968,0.014098794960757678,0.012338711675875332
0.01389780447749187,0.013738778421366147,0.015361907345654534,0.011687975899782665,0.013919612460373541,0.012172415202945564
0.016207613444716797,0.014054644603737778,0.015454763880386104,0.013289982875965382,0.015290680371912202,0.012725713617171825
0.016491970254185008,0.014493189544070207,0.014137085655392744,0.013521670066204722,0.015792561159659088,0.01344606589159632
0.015022083273129242,0.014404731798043148,0.013644374865216977,0.013535263668572974,0.014707776719725181,0.013442796723539215
0.0150318989637858,0.014401929837444614,0.014400279938218652,0.013731935997596808,0.01451650552102507,0.012766691384891232
0.014916936628346403,0.014465589798166244,0.014467734380455366,0.013739290965431541,0.014467197414097771,0.012759845121586625
0.016490814882947062,0.015698289747541793,0.016490593469178815,0.014707126650197156,0.01520535183839697,0.013724626267334958
0.017763905823986938,0.015233085762171406,0.01669597809272668,0.014580267436649544,0.015201344281345973,0.0151186491987474
0.01759069955622582,0.014502789130146458,0.01741112449311975,0.014629645817464272,0.013294218685218028,0.014864701198705874
0.018556311659667164,0.015335021540797737,0.01814257344134377,0.014549487726586072,0.014339066938383022,0.014842484038492568
0.01861499031481876,0.015209384021099103,0.018327800476830376,0.014410906146447064,0.013751003687747754,0.01339717291551039
0.017355432973726267,0.01247680765122449,0.017181654590097652,0.01307434566125309,0.012371350133103969,0.013401333197014023
0.017447420145892758,0.012549293097318765,0.015963234226012358,0.012659573685974009,0.012509779890159337,0.01251159341330762
0.018304137244585652,0.012549920936666794,0.01625554953468802,0.012559508148323425,0.012957597901143722,0.014038911768566871
0.018262157763899257,0.012696901858023045,0.016649168714774076,0.013556670144064717,0.013710677037610048,0.014004106032056277
0.018181570659735014,0.012738402082981054,0.016611538159389268,0.013350033719287247,0.013779992507187963,0.013944943086057317
0.018343432577017184,0.01284899442232974,0.016852623974774862,0.01289645497894508,0.014305792254045295,0.014109351634781645
0.01826188361756568,0.012548409864900384,0.01722793854503733,0.014333579041583212,0.014132251392325804,0.01398577550957246
0.018042318730131943,0.012444282543413461,0.0171383485512802,0.014332436293147923,0.014172238565331785,0.013957765616062654
